canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_value,value,IC50_nM,pIC50
COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1,CHEMBL352354,=,=,240.0,0.24,240.0,6.619788758288394
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,CHEMBL352402,=,=,110.0,0.11,110.0,6.958607314841775
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1,CHEMBL352520,=,=,43.0,0.043,43.0,7.366531544420414
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1,CHEMBL172057,=,=,180.0,0.18,180.0,6.7447274948966935
COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,CHEMBL353590,=,=,1100.0,1.1,1100.0,5.958607314841775
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1,CHEMBL355479,=,=,94.0,0.094,94.0,7.026872146400302
CS(=O)(=O)NCCS(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,CHEMBL352548,=,=,95.0,0.095,95.0,7.022276394711152
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CHEMBL22310,=,=,48.0,48.0,48.0,7.318758762624412
N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL22545,=,=,830.0,830.0,830.0,6.080921907623926
N[C@H](C(=O)N1CCSC1)C1CCCCC1,CHEMBL23223,=,=,89.0,89.0,89.0,7.050609993355087
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CHEMBL22359,=,=,53.0,53.0,53.0,7.275724130399211
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL23051,=,=,270.0,270.0,270.0,6.568636235841012
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CHEMBL25437,=,=,88.0,88.0,88.0,7.055517327849831
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,CHEMBL23880,=,=,210.0,210.0,210.0,6.6777807052660805
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL416008,=,=,360.0,360.0,360.0,6.443697499232712
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL281561,=,=,75.0,75.0,75.0,7.1249387366083
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CHEMBL283309,=,=,58.0,58.0,58.0,7.236572006437063
N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1,CHEMBL280658,=,=,73.0,73.0,73.0,7.136677139879544
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CHEMBL278558,=,=,190.0,190.0,190.0,6.721246399047171
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,CHEMBL283368,=,=,67.0,67.0,67.0,7.173925197299173
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL23176,=,=,25.0,25.0,25.0,7.6020599913279625
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL277693,=,=,88.0,88.0,88.0,7.055517327849831
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL281178,=,=,35.0,35.0,35.0,7.455931955649724
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CHEMBL23110,=,=,55.0,55.0,55.0,7.259637310505756
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,CHEMBL23879,=,=,250.0,250.0,250.0,6.6020599913279625
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CHEMBL277193,=,=,250.0,250.0,250.0,6.6020599913279625
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL23979,=,=,89.0,89.0,89.0,7.050609993355087
N[C@H](C(=O)N1CC[C@@H](F)C1)C1CCCCC1,CHEMBL23981,=,=,340.0,340.0,340.0,6.468521082957745
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL279944,=,=,27.0,27.0,27.0,7.568636235841012
N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL431885,=,=,870.0,870.0,870.0,6.060480747381382
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CHEMBL23660,=,=,54.0,54.0,54.0,7.267606240177031
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL22679,=,=,94.0,94.0,94.0,7.026872146400302
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CHEMBL23924,=,=,110.0,110.0,110.0,6.958607314841775
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL423108,=,=,23.0,23.0,23.0,7.638272163982407
N[C@H](C(=O)N1CCCC1)C1CCCCC1,CHEMBL278393,=,=,320.0,320.0,320.0,6.494850021680094
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,CHEMBL277635,=,=,70.0,70.0,70.0,7.154901959985743
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CHEMBL22294,=,=,21.0,21.0,21.0,7.6777807052660805
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CHEMBL23891,=,=,56.0,56.0,56.0,7.251811972993799
N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1,CHEMBL22511,=,=,170.0,170.0,170.0,6.769551078621726
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,CHEMBL25211,=,=,22.0,22.0,22.0,7.657577319177793
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,CHEMBL289562,=,=,42000.0,42.0,42000.0,4.376750709602099
CCC(C)C(N)C(=O)N1CCSC1,CHEMBL357606,=,=,1700.0,1.7,1700.0,5.769551078621726
COc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,CHEMBL37229,=,=,1500.0,1.5,1500.0,5.823908740944319
CCC(C)C(N)C(=O)N1CCCCC1,CHEMBL93507,=,=,67000.0,67.0,67000.0,4.173925197299174
NCc1c(N)nc(-c2ccccc2F)nc1-c1ccc(Cl)cc1Cl,CHEMBL37536,=,=,47.0,0.047,47.0,7.327902142064282
NC(Cc1c[nH]cn1)C(=O)N1CCCC1,CHEMBL317944,=,=,23100.0,23.1,23100.0,4.636388020107856
CCCCC(N)C(=O)N1CCCCC1,CHEMBL147314,=,=,250000.0,250.0,250000.0,3.6020599913279625
NCc1c(N)nc(-c2cccc(C(F)(F)F)c2)nc1-c1ccc(Cl)cc1Cl,CHEMBL37654,=,=,130.0,0.13,130.0,6.886056647693163
CCC(C)C(N)C(=O)N1CCC(F)C1,CHEMBL148261,=,=,3500.0,3.5,3500.0,5.455931955649724
NCc1c(N)nc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(Cl)cc1Cl,CHEMBL34764,=,=,180.0,0.18,180.0,6.7447274948966935
NCCCCC(N)C(=O)N1CCCC1,CHEMBL328694,=,=,39000.0,39.0,39000.0,4.4089353929735005
NCCCCC(N)C(=O)N1CCSC1,CHEMBL148955,=,=,318000.0,318.0,318000.0,3.497572880015567
Cc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,CHEMBL287534,=,=,20000.0,20.0,20000.0,4.698970004336019
CCC(C)C(N)C(=O)N1CCC(N=[N+]=[N-])C1,CHEMBL358358,=,=,107000.0,107.0,107000.0,3.9706162223147903
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1,CHEMBL34603,=,=,1400.0,1.4,1400.0,5.853871964321762
C[C@H](N)C(=O)N1CCCC1,CHEMBL443622,=,=,41000.0,41.0,41000.0,4.3872161432802645
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1Cl,CHEMBL36333,=,=,2500.0,2.5,2500.0,5.6020599913279625
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(F)c1,CHEMBL35451,=,=,40000.0,40.0,40000.0,4.3979400086720375
NC(Cc1ccccc1)C(=O)N1CCCC1,CHEMBL93931,=,=,21000.0,21.0,21000.0,4.6777807052660805
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(C(F)(F)F)c1,CHEMBL289399,=,=,170000.0,170.0,170000.0,3.769551078621726
NC(CO)C(=O)N1CCCCC1,CHEMBL146995,=,=,67000.0,67.0,67000.0,4.173925197299174
Cc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,CHEMBL38165,=,=,1000.0,1.0,1000.0,6.0
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1C(F)(F)F,CHEMBL288171,=,=,14000.0,14.0,14000.0,4.853871964321762
N#C[C@@H]1CCCCN1C(=O)C(N)CCN,CHEMBL146877,=,=,151000.0,151.0,151000.0,3.8210230527068303
NCc1c(N)nc(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1Cl,CHEMBL34842,=,=,0.2,0.0002,0.2,9.698970004336019
CC[C@H](C)[C@H](N)C(=O)N1CCCC1,CHEMBL503274,=,=,4000.0,4.0,4000.0,5.3979400086720375
NCCCCC(N)C(=O)N1CCSC1,CHEMBL148955,=,=,318000.0,318.0,318000.0,3.497572880015567
CCC(C)C(N)C(=O)N(C)CC,CHEMBL434886,=,=,167000.0,167.0,167000.0,3.7772835288524167
C[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL319514,=,=,200.0,0.2,200.0,6.698970004336019
N[C@@H](CC(=O)O)C(=O)N1CCCC1,CHEMBL499101,=,=,122000.0,122.0,122000.0,3.9136401693252516
COc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,CHEMBL37289,=,=,100.0,0.1,100.0,7.0
NC(Cc1c[nH]cn1)C(=O)N1CCCCC1,CHEMBL97180,=,=,213000.0,213.0,213000.0,3.671620396561262
COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,CHEMBL34062,=,=,0.1,0.0001,0.1,10.0
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,CHEMBL37980,=,=,10000.0,10.0,10000.0,5.0
C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL277390,=,=,12.0,0.012,12.0,7.920818753952375
C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL277390,=,=,1000.0,1.0,1000.0,6.0
NCc1c(N)nc(-c2ccc(Cl)cc2)nc1-c1ccc(Cl)cc1Cl,CHEMBL37687,=,=,53.0,0.053,53.0,7.275724130399211
NCc1c(N)nc(-c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1Cl,CHEMBL37960,=,=,3.0,0.003,3.0,8.522878745280337
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,CHEMBL461912,=,=,320.0,0.32,320.0,6.494850021680094
NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(Cl)c1,CHEMBL416787,=,=,31000.0,31.0,31000.0,4.508638306165727
O=C([C@@H]1CCCN1)N1CCCC1,CHEMBL403882,=,=,15000.0,15.0,15000.0,4.823908740944319
CCCCCCCC[S+](CCCCCCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL67680,=,=,30.0,0.03,30.0,7.522878745280337
CCCCCCCC[S+](CCCCCCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL67680,=,=,630.0,0.63,630.0,6.200659450546418
NCc1c(N)nc(-c2cccc(F)c2)nc1-c1ccc(Cl)cc1Cl,CHEMBL36666,=,=,0.2,0.0002,0.2,9.698970004336019
CC(C)[C@H](N)C(=O)N1CCCC1,CHEMBL383705,=,=,4000.0,4.0,4000.0,5.3979400086720375
CCC(C)C(N)C(=O)N1CCCCCC1,CHEMBL148127,=,=,374000.0,374.0,374000.0,3.42712839779952
NCCC(N)C(=O)N1CCSC1,CHEMBL356207,=,=,289000.0,289.0,289000.0,3.539102157243452
NC(C(=O)N1CCCCC1)C1CCCCC1,CHEMBL148025,=,=,217000.0,217.0,217000.0,3.663540266151471
NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1F,CHEMBL287847,=,=,14000.0,14.0,14000.0,4.853871964321762
NCc1c(N)nc(-c2cccc(Cl)c2)nc1-c1ccc(Cl)cc1Cl,CHEMBL37655,=,=,240.0,0.24,240.0,6.619788758288394
NC(Cc1ccc(O)cc1)C(=O)N1CCCC1,CHEMBL317126,=,=,14000.0,14.0,14000.0,4.853871964321762
CCC(C)C(N)C(=O)N1CCC1,CHEMBL346877,=,=,50400.0,50.4,50400.0,4.297569463554475
NCCC(N)C(=O)N1CCCCC1,CHEMBL147923,=,=,500000.0,500.0,500000.0,3.3010299956639813
CCCC(N)C(=O)N1CCCCC1,CHEMBL146190,=,=,229000.0,229.0,229000.0,3.6401645176601116
COc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,CHEMBL37748,=,=,340.0,0.34,340.0,6.468521082957745
CCC(C)C(N)C(=O)N(C)C,CHEMBL148002,=,=,360000.0,360.0,360000.0,3.443697499232713
N#CC1CCCCN1C(=O)C(N)CCCCN,CHEMBL145813,=,=,51000.0,51.0,51000.0,4.292429823902063
CC(=O)OCc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F,CHEMBL1160335,=,=,1500.0,1.5,1500.0,5.823908740944319
CC(=O)OCc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F,CHEMBL1160335,=,=,3500.0,3.5,3500.0,5.455931955649724
N[C@H]1CCCCNC(=O)CNC(=O)CNC(=O)c2cc(ccc2COc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,CHEMBL305759,=,=,10000.0,10.0,10000.0,5.0
N[C@H]1CCCCNC(=O)CNC(=O)CNC(=O)c2cc(ccc2COc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,CHEMBL305759,=,=,25000.0,25.0,25000.0,4.6020599913279625
COc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,CHEMBL36282,=,=,47000.0,47.0,47000.0,4.327902142064283
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(C(F)(F)F)cc1,CHEMBL35000,=,=,1100.0,1.1,1100.0,5.958607314841775
CCCN(C)C(=O)C(N)C(C)CC,CHEMBL343650,=,=,377000.0,377.0,377000.0,3.4236586497942074
NC(=O)CC(N)C(=O)N1CCCC1,CHEMBL328795,=,=,188000.0,188.0,188000.0,3.7258421507363204
Cc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,CHEMBL37645,=,=,1750.0,1.75,1750.0,5.756961951313706
Cc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,CHEMBL35116,=,=,0.9,0.0009,0.9,9.045757490560675
C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL302602,=,=,3.0,0.003,3.0,8.522878745280337
C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL302602,=,=,610.0,0.61,610.0,6.214670164989233
COc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,CHEMBL290620,=,=,80000.0,80.0,80000.0,4.096910013008056
CCC(N)C(=O)N1CCCCC1,CHEMBL148285,=,=,250000.0,250.0,250000.0,3.6020599913279625
COc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,CHEMBL34779,=,=,350.0,0.35,350.0,6.455931955649724
NCCCCC(N)C(=O)N1CCC1,CHEMBL348246,=,=,500000.0,500.0,500000.0,3.3010299956639813
Cc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,CHEMBL34972,=,=,90.0,0.09,90.0,7.045757490560675
CCC(C)C(N)C(=O)N1CCC(O)C1,CHEMBL147691,=,=,93000.0,93.0,93000.0,4.031517051446065
NCCCCC(N)C(=O)N1CCC(O)C1,CHEMBL144027,=,=,500000.0,500.0,500000.0,3.3010299956639813
N[C@H](C(=O)N1CCCC1)C1CCCCC1,CHEMBL278393,=,=,17000.0,17.0,17000.0,4.769551078621726
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,CHEMBL36020,=,=,10.0,0.01,10.0,8.0
NC(CO)C(=O)N1CCCC1,CHEMBL97064,=,=,190000.0,190.0,190000.0,3.721246399047171
NCCCC[C@H](N)C(=O)N1CCCCC1,CHEMBL461506,=,=,247000.0,247.0,247000.0,3.607303046740334
Cc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,CHEMBL35016,=,=,1500.0,1.5,1500.0,5.823908740944319
CCC(C)C(N)C(=O)N1CC=CCC1,CHEMBL444537,=,=,52000.0,52.0,52000.0,4.2839966563652006
NC(N)=NCCCC(N)C(=O)N1CCCCC1,CHEMBL145862,=,=,18100.0,18.1,18100.0,4.7423214251308154
NCCCC(N)C(=O)N1CCSC1,CHEMBL148954,=,=,81000.0,81.0,81000.0,4.0915149811213505
CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL67679,=,=,20.0,0.02,20.0,7.698970004336019
CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,CHEMBL67679,=,=,570.0,0.57,570.0,6.2441251443275085
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(F)cc1,CHEMBL286301,=,=,18000.0,18.0,18000.0,4.7447274948966935
NCCCC[C@H](N)C(=O)N1CCCCC1,CHEMBL461506,=,=,134900.0,134.9,134900.0,3.8699880503280957
N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccn1,CHEMBL329909,=,=,163.0,163.0,163.0,6.787812395596042
O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCC1,CHEMBL96229,=,=,24200.0,24200.0,24200.0,4.616184634019569
CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2,CHEMBL3084822,=,=,70.0,70.0,70.0,7.154901959985743
N#C[C@@H]1CCCN1C(=O)CNCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,CHEMBL316832,=,=,598.0,598.0,598.0,6.223298816011589
N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccc1,CHEMBL94597,=,=,298.0,298.0,298.0,6.525783735923745
CCNCC(=O)N1CCC[C@H]1C#N,CHEMBL330670,=,=,444.0,444.0,444.0,6.35261702988538
CCCCCCCNCC(=O)N1CCC[C@H]1C#N,CHEMBL94147,=,=,291.0,291.0,291.0,6.536107011014092
CCC(C)(C)NCC(=O)N1CCC[C@H]1C#N,CHEMBL94908,=,=,105.0,105.0,105.0,6.978810700930062
N#C[C@@H]1CCCN1C(=O)CNCCC(c1ccccc1)c1ccccc1,CHEMBL327264,=,=,377.0,377.0,377.0,6.423658649794207
N#C[C@H]1CCCN1C(=O)CCNCCNc1ccc([N+](=O)[O-])cn1,CHEMBL94046,=,=,18700.0,18700.0,18700.0,4.728158393463501
N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCCCCCC1,CHEMBL93847,=,=,338.0,338.0,338.0,6.471083299722345
CC(N)(CO)C(O)NCC(=O)N1CCC[C@H]1C#N,CHEMBL96607,=,=,372.0,372.0,372.0,6.429457060118103
N#C[C@@H]1CCCN1C(=O)CNCCc1ccccc1,CHEMBL96942,=,=,305.0,305.0,305.0,6.515700160653214
N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2ccc(C(F)(F)F)cn2)CC1,CHEMBL3084816,=,=,7.0,7.0,7.0,8.154901959985743
O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCc2ccccc2C1,CHEMBL328613,=,=,26100.0,26100.0,26100.0,4.583359492661719
CN[C@H](C(=O)N1CCC[C@H]1C#N)C(C)C,CHEMBL313423,=,=,9610.0,9610.0,9610.0,5.017276612331455
C[C@]12C[C@@H]3C[C@](C)(C1)C[C@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,CHEMBL3084814,=,=,17.0,17.0,17.0,7.769551078621726
CC(C)NCC(=O)N1CCC[C@H]1C#N,CHEMBL96748,=,=,192.0,192.0,192.0,6.71669877129645
CCCCCNCC(=O)N1CCC[C@H]1C#N,CHEMBL96160,=,=,266.0,266.0,266.0,6.575118363368933
N#C[C@@H]1CCCN1C(=O)CNCCCCCO,CHEMBL96299,=,=,346.0,346.0,346.0,6.460923901207224
N#C[C@@H]1CCCN1C(=O)CNC1Cc2ccccc2C1,CHEMBL328994,=,=,133.0,133.0,133.0,6.876148359032914
N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(Cl)cn1,CHEMBL93354,=,=,36.0,36.0,36.0,7.443697499232712
CC1(C)C2CC(CNCC(=O)N3CCC[C@H]3C#N)CC1C2,CHEMBL96071,=,=,242.0,242.0,242.0,6.616184634019569
N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2nc3ccccc3s2)CC1,CHEMBL328794,=,=,228.0,228.0,228.0,6.642065152999546
N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C(N)=O)nc1,CHEMBL96395,=,=,434000.0,434000.0,434000.0,3.3625102704874896
N#C[C@@H]1CCCN1C(=O)CNC1CC2CCC1C2,CHEMBL330373,=,=,15.0,15.0,15.0,7.823908740944319
O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCCCC1,CHEMBL318511,=,=,52600.0,52600.0,52600.0,4.279014255846261
N#C[C@@H]1CCCN1C(=O)CNCCOc1ccccc1,CHEMBL321509,=,=,635.0,635.0,635.0,6.197226274708024
CC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL96666,=,=,2.0,2.0,2.0,8.698970004336019
N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCC1,CHEMBL95088,=,=,26.0,26.0,26.0,7.585026652029182
N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2nc3ccccc3s2)CC1,CHEMBL3084820,=,=,10.0,10.0,10.0,8.0
O=C(O)[C@@H]1CCCN1C(=O)CN[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,CHEMBL3084826,=,=,477000.0,477000.0,477000.0,3.3214816209598856
N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccc1C(F)(F)F,CHEMBL329282,=,=,989.0,989.0,989.0,6.004803708402821
CC(C)C(NCC(=O)N1CCC[C@H]1C#N)C(C)C,CHEMBL96891,=,=,109000.0,109000.0,109000.0,3.962573502059376
N#C[C@@H]1CCCN1C(=O)CNC1CCN(C(=O)C2CCCCC2)CC1,CHEMBL319798,=,=,23.0,23.0,23.0,7.638272163982407
N#C[C@@H]1CCCN1C(=O)CNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,CHEMBL96892,=,=,13.0,13.0,13.0,7.886056647693163
N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,CHEMBL307636,=,=,2.0,2.0,2.0,8.698970004336019
N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,CHEMBL307636,=,=,3.15,3.15,3.15,8.5016894462104
N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCCC1,CHEMBL92028,=,=,104.0,104.0,104.0,6.982966660701219
N#C[C@@H]1CCCN1C(=O)CNCc1ccccc1,CHEMBL96453,=,=,988.0,988.0,988.0,6.005243055412372
N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](NC(=O)C2CCCCC2)CC1,CHEMBL3084819,=,=,18.0,18.0,18.0,7.7447274948966935
N#C[C@@H]1CCCN1C(=O)[C@@H](NC1CCCCC1)C1CCCCC1,CHEMBL330623,=,=,18600.0,18600.0,18600.0,4.730487055782084
N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCC1,CHEMBL96593,=,=,53.0,53.0,53.0,7.275724130399211
CCCCCCNCC(=O)N1CCC[C@H]1C#N,CHEMBL96491,=,=,282.0,282.0,282.0,6.549750891680639
N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Oc2ccc(Cl)cc2)CC1,CHEMBL3084821,=,=,14.0,14.0,14.0,7.853871964321762
CCC(CO)NCC(=O)N1CCC[C@H]1C#N,CHEMBL92710,=,=,256.0,256.0,256.0,6.59176003468815
N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@H]3C[C@@H](C1)C[C@](OC(=O)NC1CCCCC1)(C3)C2,CHEMBL3084817,=,=,64.0,64.0,64.0,7.1938200260161125
N#C[C@@H]1CCCN1C(=O)CNC1CCC1,CHEMBL94312,=,=,80.0,80.0,80.0,7.096910013008056
